3,1,27.6,7015,5011
3,1,29.3,7001,5011
3,1,29.5,7015,5011
3,1,30.1,7001,5004
3,1,34.4,7001,5019
3,1,35.2,7001,5011
3,1,40.5,7011,5004
3,1,40.6,7011,5004
3,1,42.5,7006,5004
3,1,43.1,7015,5011
3,1,43.3,7015,5011
3,1,43.6,7006,5011
3,1,44.4,7006,5020
3,1,47.6,7015,5009
3,1,48.1,7002,5020
3,1,48.4,7013,5020
3,1,48.6,7009,5020
3,2,1.3,5001,7009
3,2,2.4,5018,7005
3,2,3.1,5002,7009
3,2,5.5,5013,7009
3,2,8.5,5007,7005
3,2,9.2,5013,7009
3,2,9.6,5007,7009
3,2,10.6,5004,7005
3,2,11.2,5013,7009
3,2,13.4,5004,7009
3,2,19.6,5013,7011
3,2,22.5,5013,7013
3,2,30.3,5004,7013
3,2,32.3,5019,7011
3,2,33.3,5003,7005
3,2,37.2,5019,7009
3,2,38.4,5019,7013
3,2,39.1,5019,7007
3,2,40.5,5019,7013
3,2,41.4,5019,7011
3,2,41.5,5019,7011
3,2,44.4,5019,7007
3,2,45.4,5019,7005
3,2,47.5,5019,7005
3,2,48.1,5003,7007
3,2,48.3,5003,7007
3,2,48.6,5020,7007
3,2,49.1,5011,7011
3,2,49.3,5011,7011
8,1,2.5,7008,4021
8,1,3.3,7010,4006
8,1,4.3,7016,4021
8,1,4.5,7010,4021
8,1,4.6,7010,4021
8,1,5.6,7010,4023
8,1,6.2,7006,4009
8,1,8.1,7016,4009
8,1,9.5,7006,4024
8,1,10.1,7006,4009
8,1,12.2,7015,4009
8,1,13.1,7016,4023
8,1,14.3,7015,4006
8,1,15.6,7017,4024
8,1,16.4,7015,4023
8,1,16.6,7017,4023
8,1,17.4,7017,4006
8,1,18.4,7015,4023
8,1,19.3,7015,4024
8,2,2.1,4005,7018
8,2,2.3,4005,7018
8,2,2.5,4005,7018
8,2,2.6,4005,7018
8,2,3.1,4019,7007
8,2,4.4,4019,7003
8,2,5.1,4005,7013
8,2,5.4,4019,7013
8,2,5.5,4013,7013
8,2,6.2,4013,7014
8,2,8.3,4013,7014
8,2,8.6,4005,7014
8,2,9.5,4005,7013
8,2,11.4,4013,7014
8,2,11.5,4013,7014
8,2,12.2,4013,7018
8,2,12.5,4013,7008
8,2,13.2,4013,7007
8,2,13.4,4001,7007
8,2,14.1,4001,7003
8,2,14.3,4013,7003
8,2,15.2,4013,7013
8,2,16.3,4020,7014
8,2,17.1,4001,7007
8,2,17.4,4020,7007
8,2,18.2,4001,7003
8,2,18.3,4001,7003
9,1,0.4,4011,5020
9,1,0.5,4011,5020
9,1,1.2,4011,5024
9,1,1.6,4002,5024
9,1,2.4,4011,5020
9,1,3.3,4011,5011
9,1,3.5,4002,5011
9,1,3.6,4002,5011
9,1,4.3,4002,5024
9,1,4.6,4011,5024
9,1,7.6,4002,5004
9,1,8.4,4002,5011
9,1,9.1,4002,5008
9,1,10.1,4002,5004
9,1,10.2,4002,5004
9,1,10.3,4002,5004
9,1,11.3,4017,5008
9,1,13.1,4001,5008
9,1,13.3,4005,5008
9,1,13.4,4010,5008
9,1,15.2,4003,5004
9,1,15.4,4003,5004
9,1,16.1,4018,5020
9,1,16.4,4018,5020
9,1,16.5,4018,5020
9,1,17.4,4002,5008
9,1,17.5,4018,5008
9,1,18.3,4023,5024
9,2,0.1,5012,4018
9,2,0.5,5012,4018
9,2,1.2,5002,4023
9,2,2.5,5002,4018
9,2,3.5,5002,4008
9,2,3.6,5002,4008
9,2,4.2,5001,4023
9,2,4.6,5001,4023
9,2,5.4,5002,4008
9,2,6.6,5001,4009
9,2,7.1,5002,4003
9,2,7.2,5002,4003
9,2,8.1,5001,4009
9,2,8.6,5002,4009
9,2,9.4,5002,4003
9,2,9.5,5002,4003
9,2,10.2,5002,4008
9,2,10.3,5002,4008
9,2,10.4,5002,4008
9,2,10.6,5002,4008
9,2,12.4,5001,4009
9,2,17.2,5002,4018
